"Pair","Condtion","Game","X","Y","Z","Role","Success","Target","Introducer","Succ_Introducer","Participant","Zdif","Xdif","Zratio","Xratio"
16,"modified",48,0.0019118939335762,0.000870003841410596,0.000845305949324644,"matcher",0,"anger",0,0,16,0.0148941278457646,0.0187899023294453,0.792666592120828,1.26156445842437
16,"modified",49,0.171776576138391,0.158603809898967,0.0182750596712925,"director",0,"death",0,0,16,0.447370223701,2.0927770677954,0.213768695474227,4.6779534196136
17,"normal",0,0.0973945035760732,0.14417541899453,0.137645437836034,"director",0,"death",1,0,17,2.38794450496789,4.10888861631975,0.581165548144434,1.72068011118834
17,"normal",1,0.0370511673519741,0.0198957122431379,0.0282408874936589,"matcher",1,"strength",0,0,17,0.545207649469375,0.864416663767771,0.630723205974482,1.58548154012341
17,"normal",2,0.136135179086897,0.206892316816192,0.112766780687374,"director",0,"reality",1,0,17,2.19511841237545,2.3939298056066,0.916951870198727,1.09056978070537
17,"normal",3,0.0204637573033619,0.0177266668187403,0.00836520368178255,"matcher",1,"fear",0,0,17,0.246389225125312,0.313992254436017,0.784698417379334,1.2743749418276
17,"normal",4,0.104151145999428,0.220087232741258,0.0842570901850732,"director",1,"death",0,0,17,0.543278057128191,1.06131923943758,0.511889389111694,1.95354703822899
17,"normal",5,0.0176111815842408,0.00301364396932821,0.0109793667367209,"matcher",1,"anger",0,0,17,0.0622390657663341,0.107153819873929,0.580838516438901,1.72164891221567
17,"normal",6,0.120144823092904,0.145521867191466,0.136704132337797,"director",1,"war",1,1,17,1.53992825374007,1.35039621032774,1.14035291417645,0.876921510497645
17,"normal",7,0.0378691925495633,0.00502298176001165,0.00814396625626989,"matcher",1,"freedom",0,0,17,0.0730490535497669,0.126226462423802,0.578714258065055,1.72796848542063
17,"normal",8,0.112820911922226,0.201082455424278,0.0990839384693554,"director",0,"reality",0,0,17,1.03788320275635,1.24375257641077,0.834477228382093,1.1983550491112
17,"normal",9,0.000674556164799148,0.000654861386249688,0.000952327419238895,"matcher",0,"reality",0,0,17,0.0167719721794125,0.0266464613378045,0.62942587260611,1.58874943583038
17,"normal",10,0.242380868806964,0.152303561611407,0.0839937706926743,"director",0,"fear",1,0,17,1.43896993994713,3.45572607964277,0.416401620609895,2.40152763703302
17,"normal",11,0.0146581626352322,0.00376372718056729,0.00525822201093925,"matcher",0,"envy",0,0,17,0.0372708588838576,0.0812776684761046,0.458562106697427,2.18072968829025
17,"normal",12,0.266303373809199,0.164465650232506,0.0991321429587123,"director",0,"strength",1,0,17,2.57416518218815,4.30939950048923,0.597337327833243,1.67409594780785
17,"normal",13,0.00949783633237415,0.00604576886308244,0.00771557377871014,"matcher",0,"luck",0,0,17,0.046187356114387,0.103308800607919,0.447080556957376,2.23673336815526
17,"normal",14,0.0390633367698242,0.130810143520776,0.066954173389649,"director",1,"anger",1,1,17,1.10063790669665,1.53850503638387,0.715394412541936,1.39783031914773
17,"normal",15,0.00295684840309707,0.00111558322813414,0.00235559494682926,"matcher",1,"anger",0,0,17,0.0127370059490197,0.0204137470573188,0.623942577188599,1.6027115900727
17,"normal",16,0.201490092682496,0.218274821580452,0.0802529393719573,"director",1,"luxury",1,1,17,1.19589268788695,2.11323023959994,0.565907427159167,1.76707346821716
17,"normal",17,0.0048655681068082,0.00246695983082244,0.00129902712033098,"matcher",1,"fear",0,0,17,0.0221740752458574,0.0380512848496441,0.582741826812842,1.71602578361201
17,"normal",18,0.13959370086213,0.135885267586224,0.139939010180136,"director",0,"war",0,0,17,2.3766321009025,2.30789810698479,1.02978207474138,0.971079245335615
17,"normal",19,0.0176217336420837,0.00131977379891076,0.00818807553710677,"matcher",0,"reality",0,0,17,0.0523860901594159,0.0902372598648081,0.580537244126205,1.72254236936193
17,"normal",20,0.260129986441222,0.225472611545746,0.0893250994510169,"director",0,"luck",1,0,17,1.98545953677967,3.30587247014046,0.600585641071422,1.66504147221375
17,"normal",21,0.00635779729952976,0.00892977452926838,0.00490966585926388,"matcher",1,"reality",0,0,17,0.0269008725881567,0.0415062010288241,0.648116954126332,1.54293140093521
17,"normal",22,0.231559971010001,0.236107204443493,0.116932533970889,"director",1,"luxury",0,0,17,1.48240089789033,2.54872164130211,0.581625264159091,1.71932008738615
17,"normal",23,0.025892668634853,0.0199640620290468,0.00596630648140615,"matcher",1,"anger",0,0,17,0.0294933617115022,0.0801989287137984,0.367752564585414,2.71921965011271
17,"normal",24,0.292565725647513,0.256311670086196,0.0936969256042291,"director",0,"luck",0,0,17,1.7240200182423,3.13899286463857,0.549227122388126,1.82074038086801
17,"normal",25,0.0817991154340224,0.0531102589462344,0.00813683242294749,"matcher",0,"luck",0,0,17,0.0757175832986831,0.313114322721958,0.241820887145809,4.13529208251161
17,"normal",26,0.0532507897429954,0.153958090449241,0.068283373810944,"director",1,"envy",1,1,17,0.596186285722069,0.98965560644865,0.602417933912855,1.6599771416245
17,"normal",27,0.030864559254306,0.0225594147305005,0.0216771830343311,"matcher",1,"freedom",0,0,17,0.336136430501937,0.61799831688404,0.543911563055291,1.83853418078252
17,"normal",28,0.161928951663205,0.22333293717339,0.0622758619927375,"director",1,"death",0,0,17,0.920213889330625,1.78223756700754,0.516325043510168,1.93676447146865
17,"normal",29,0.0183594371915438,0.0231954962811371,0.00427177746527056,"matcher",0,"envy",0,0,17,0.0417647510766991,0.0871811360120769,0.479057201903329,2.08743339214384
17,"normal",30,0.205498388637002,0.299756125727907,0.127748177065559,"director",1,"luck",0,0,17,1.95704002305865,2.72310762060806,0.718678912374992,1.39144196772845
17,"normal",31,0.00164295378877616,0.00182488655321509,0.0013581736474141,"matcher",1,"freedom",0,0,17,0.0245057791471483,0.0310795605182644,0.788485381984313,1.26825433019872
17,"normal",32,0.0945025915075695,0.136885559309337,0.17622603943009,"director",1,"fear",0,0,17,2.47803580015898,1.21787165105343,2.03472656417902,0.491466528036155
17,"normal",33,0.00387956241315735,0.00496272547670188,0.00221329660870636,"matcher",0,"luck",0,0,17,0.0215078592300411,0.0330782458186149,0.650211602754869,1.53796086652887
17,"normal",34,0.115541864060527,0.204368036839362,0.07740667953063,"director",1,"freedom",1,1,17,0.932755410671234,1.971241151914,0.47318178689886,2.113352685347
17,"normal",35,0.00095946206489897,0.00164097337189924,0.0012894739749187,"matcher",1,"war",0,0,17,0.00866992771625508,0.00826485455036199,1.04901152989744,0.953278368730385
17,"normal",36,0.343033706757044,0.177670891875188,0.106575840885696,"director",1,"strength",0,0,17,2.39716382138431,4.29604629427195,0.557993014316565,1.7921371313668
17,"normal",37,0.00805924946114079,0.00179943424533072,0.00270639584560396,"matcher",1,"war",0,0,17,0.0129400044679641,0.0277765803039075,0.465860243643589,2.14656651569749
17,"normal",38,0.0849755924681197,0.155828252152962,0.0696008318078408,"director",1,"anger",0,0,17,0.712937553878873,0.94112204760313,0.757539955306114,1.32006238482287
17,"normal",39,0.0020726110486497,0.000557355154944597,0.00253666892691061,"matcher",1,"war",0,0,17,0.0100488513708117,0.0142193958163259,0.706700305738322,1.41502698085754
17,"normal",40,0.0926252226629272,0.122065964086703,0.0679311062510231,"director",1,"envy",0,0,17,1.56269008351955,1.30737076606602,1.19529220331415,0.836615513116652
17,"normal",41,0.0020875123501848,0.000740744406678299,0.000963510693693992,"matcher",1,"anger",0,0,17,0.00568234920501684,0.00996851176023512,0.570029844142233,1.75429411332801
17,"normal",42,0.245748513582911,0.275699442060306,0.0957584512468172,"director",0,"luxury",0,0,17,2.13082377612591,2.19608588144183,0.970282535001283,1.03062764084348
17,"normal",43,0.00138847173511649,0.000675530167970811,0.000964229360517734,"matcher",1,"luxury",0,0,17,0.0112249255180362,0.0171195641160011,0.655678231173225,1.5251383261736
17,"normal",44,0.146641125355319,0.237496319055707,0.113452469683884,"director",1,"reality",0,0,17,1.4040896371007,1.25187656469643,1.1215879238391,0.891593051909015
17,"normal",45,0.0155802763549296,0.0164830612708307,0.0697094899173396,"matcher",1,"fear",0,0,17,0.214155305176973,0.179382655769587,1.19384621806498,0.837628820922036
17,"normal",46,0.129475304206695,0.177290219574663,0.249723361214075,"director",0,"death",0,0,17,0.796483179554343,0.542502455413342,1.46816511447398,0.681122300306314
17,"normal",47,0.0130482767808701,0.0124940674393308,0.0108731342645353,"matcher",1,"freedom",0,0,17,0.0596761554479595,0.0879867933690551,0.678239917184522,1.47440452067633
17,"normal",48,0.128791343659217,0.151623948044705,0.139408762072817,"director",1,"war",0,0,17,1.61007393151522,0.940034791827202,1.71278121353958,0.583845731197293
17,"normal",49,0.042522697020746,0.00342612208246942,0.00243838658047736,"matcher",1,"luck",0,0,17,0.0636794865131375,0.172488548792899,0.369180951192275,2.70869880141564
17,"normal",50,0.0384701118053829,0.145649295218399,0.0646648060361631,"director",1,"anger",0,0,17,1.80522998818196,0.930473677814007,1.94011935127821,0.515432207477941
17,"normal",51,0.00903955577659074,0.0119561820937189,0.0125941245175065,"matcher",1,"anger",0,0,17,0.0731834322214127,0.0895780753344297,0.816979288159414,1.22402123835099
17,"normal",52,0.133324904850671,0.137888157362125,0.203168924862849,"director",1,"freedom",0,0,17,1.4402581899194,2.72505501564592,0.528524445066302,1.89206007278349
17,"normal",53,0.00583368221789844,0.00231863548994886,0.00158786554161972,"matcher",1,"death",0,0,17,0.0118567496538162,0.0277216695249075,0.427706911488973,2.33804966236975
17,"normal",54,0.114589455838574,0.106005080114034,0.110567911790359,"director",0,"envy",0,0,17,2.00426316214725,1.80469805467874,1.11058088468103,0.900429688457322
17,"normal",55,0.00249736884646988,0.00198984858337053,0.00106925558398784,"matcher",1,"luxury",0,0,17,0.00925122201442696,0.0288037643213092,0.321181006455565,3.11350914251011
17,"normal",56,0.105472812521376,0.163608391158678,0.0790972694640041,"director",1,"freedom",0,0,17,0.797540420666337,2.30605734605342,0.345845875008809,2.89146140596452
17,"normal",57,0.072099308334662,0.0117911795452537,0.0418377082728854,"matcher",0,"strength",0,0,17,0.234183371067047,0.481758456677198,0.48610121487491,2.05718473725134
17,"normal",58,0.139584312792933,0.216759267778046,0.078685455178527,"director",1,"death",0,0,17,0.47361552901566,1.0580893009901,0.447613947681425,2.23406800699544
17,"normal",59,0.0172733378151851,0.00981171450630248,0.0076111941591782,"matcher",1,"freedom",0,0,17,0.110425114631653,0.114835649728775,0.961592631665005,1.03994141289175
17,"normal",60,0.0897924374804728,0.150801809954892,0.0905796948053036,"director",1,"anger",0,0,17,2.22116272384301,1.07841329649091,2.0596581394819,0.485517465656483
17,"normal",61,0.0822929264541118,0.043348221164321,0.0426511530861049,"matcher",0,"luxury",0,0,17,0.185696840286255,0.249030690640211,0.745678533874133,1.34106046315234
17,"normal",62,0.14476239445426,0.291681748295243,0.125857808473044,"director",0,"envy",0,0,17,2.88541153725237,2.57957168109715,1.11856226302854,0.894004771171584
17,"normal",63,0.00359128762668521,0.000629997970717266,0.000766307208155857,"matcher",1,"strength",0,0,17,0.0133263915777209,0.0279836170375349,0.476221196132222,2.09986453379608
17,"normal",64,0.132013542785959,0.123410046226771,0.112208926790961,"director",1,"war",0,0,17,1.77700896793976,0.939537022728473,1.89136662521209,0.52871822240591
17,"normal",65,0.0868893067391341,0.0432163381871127,0.0397595163307874,"matcher",1,"envy",0,0,17,0.18161991238594,0.303705368191003,0.598013507195295,1.6722030321523
17,"normal",66,0.201679782671946,0.258427597197153,0.114224310493224,"director",0,"luck",0,0,17,2.52592567098327,3.28008609637618,0.770079076208974,1.29856794048074
17,"normal",67,0.0117173786184549,0.0113940030812502,0.00840761353681447,"matcher",1,"envy",0,0,17,0.0472143143415452,0.0894115418195723,0.528056147793773,1.89373801285719
17,"normal",68,0.100152101369507,0.182418537041741,0.065138077835491,"director",1,"envy",0,0,17,0.708715967601165,1.49164886772633,0.47512251906941,2.10472027711638
17,"normal",69,0.0147545102962868,0.00305032536460191,0.0035106864777618,"matcher",1,"death",0,0,17,0.0438247025012972,0.075629323720932,0.579467068395427,1.72572360801978
17,"normal",70,0.178969272606872,0.124004476646687,0.14039516212981,"director",1,"fear",0,0,17,2.92566861864179,2.61498611187562,1.118808472961,0.89380803253432
17,"normal",71,0.0795003600548996,0.0282793871333702,0.0269821429085399,"matcher",1,"luck",0,0,17,0.183660686016083,0.377038175240159,0.487114297906566,2.0529062774335
17,"normal",72,0.176840738781624,0.167795005493566,0.145244849854824,"director",1,"anger",0,0,17,1.32494810223579,0.963775038719177,1.37474830640624,0.727405878836196
17,"normal",73,0.000981652471864259,0.00247613863975318,0.00152165881717203,"matcher",1,"reality",0,0,17,0.0164510458707809,0.0125768482685095,1.30804200858269,0.764501440655975
17,"normal",74,0.188218699717232,0.281676563882686,0.155235894352702,"director",1,"luck",0,0,17,3.01916899939533,3.58828407991678,0.8413963142699,1.18850057106291
17,"normal",75,0.00153508824182962,0.00153173273339443,0.000802641357191522,"matcher",1,"anger",0,0,17,0.0156759917736055,0.0137474238872529,1.14028576569468,0.876973150139068
17,"normal",76,0.21443022477845,0.384000383443036,0.153081897792966,"director",0,"luxury",0,0,17,2.09917140752077,1.56955070793629,1.33743458997948,0.747700117443009
18,"modified",0,0.068411325187272,0.101755552880015,0.0541714853631577,"director",1,"anger",1,0,18,7.8228907987941,8.88501662225462,0.880458769114716,1.13577152625271
18,"modified",1,0.0332846506399156,0.0380982534042096,0.0177299927764108,"matcher",0,"death",0,0,18,0.637904301285743,1.32058024406433,0.4830484964113,2.07018551435161
18,"modified",2,0.151040051650849,0.138006875534642,0.0743730926273492,"director",0,"reality",1,0,18,2.680708992586,10.7744257310405,0.248802957995527,4.01924481950081
18,"modified",3,0.0154480365690225,0.0183542278662822,0.00684876014664467,"matcher",1,"death",0,0,18,0.25732595473528,0.682520657777787,0.377022954254755,2.65235840076808
18,"modified",4,0.160784719532547,0.150440904117143,0.090062873555662,"director",0,"reality",0,0,18,1.42063106782734,6.43343890458345,0.22081985838324,4.52857821448499
18,"modified",5,0.011404146424846,0.0662725845404409,0.0135682557188033,"matcher",0,"strength",0,0,18,0.775708176195622,0.727175831794739,1.06674086552231,0.937434790698088
18,"modified",6,0.10260961855718,0.220804650719647,0.0936280115697027,"director",1,"anger",0,0,18,6.22446514395778,3.63112980872393,1.71419516014087,0.583364148524269
18,"modified",7,0.0756801746805561,0.261144348931775,0.198538674937223,"matcher",1,"anger",0,0,18,2.60000376589596,1.80511729419231,1.44035170138864,0.694274876778984
